   30    16     0.0264    -0.0007     0.0000        -243.6857
   31    16    -0.0035    -0.0007     0.0001        -256.7387
   32    16    -0.0197    -0.0014     0.0000        -271.7812
   33    16    -0.0522    -0.0031    -0.0001        -280.4229
   34    16    -0.0676    -0.0041     0.0002        -291.8401
   35    16    -0.0362    -0.0015     0.0000        -298.8260
   36    16    -0.0153     0.0011     0.0003        -308.7151
   37    16    -0.0439     0.0039    -0.0002        -313.0188
   38    16     0.0982     0.0143     0.0022        -321.0549
   39    16     0.1374     0.0111     0.0009        -325.4253
   40    16     0.1636     0.0058    -0.0010        -333.2067
   41    16     0.1674    -0.0060    -0.0007        -337.4281
   42    16     0.1620    -0.0142     0.0000        -344.1594
   43    16     0.1274    -0.0109     0.0001        -346.5208
   44    16     0.0796    -0.0052     0.0000        -351.7222
   45    16     0.1068    -0.0108    -0.0004        -353.9936
   31    17    -0.0648    -0.0023     0.0001        -243.9816
   32    17    -0.0520    -0.0015     0.0001        -258.3130
   33    17    -0.0520    -0.0031     0.0001        -274.0578
   34    17    -0.0746    -0.0044     0.0002        -285.5656
   35    17    -0.0888    -0.0059     0.0002        -298.2107
   36    17    -0.0556    -0.0027     0.0001        -306.7905
   37    17    -0.0357    -0.0002     0.0000        -317.1015
   38    17    -0.0607     0.0022    -0.0001        -323.2095
   39    17    -0.0892     0.0026    -0.0002        -331.2830
   40    17     0.1220     0.0111     0.0007        -337.1142
   41    17     0.1433     0.0067    -0.0010        -344.9356
   42    17     0.1457    -0.0033    -0.0006        -350.6070
   43    17     0.1397    -0.0115     0.0002        -357.9384
   44    17     0.1059    -0.0086     0.0002        -362.0698
   45    17    -0.0852    -0.0035    -0.0001        -368.2712
   46    17    -0.0992    -0.0071     0.0001        -372.6826
   32    18    -0.0866    -0.0036     0.0001        -246.4008
   33    18    -0.0718    -0.0034     0.0001        -261.6561
   34    18    -0.0687    -0.0043     0.0001        -278.7206
   35    18    -0.0890    -0.0059     0.0000        -291.4621
   36    18    -0.0880    -0.0065     0.0002        -306.7177
   37    18    -0.0688     0.0004     0.0000        -315.5052
   38    18    -0.0410    -0.0018     0.0000        -327.3435
   39    18    -0.0621     0.0006    -0.0002        -333.9423
   40    18    -0.0899     0.0021     0.0000        -343.8116
   41    18    -0.1039    -0.0042     0.0004        -349.9106
   42    18     0.1206     0.0072    -0.0010        -359.3375
   43    18     0.1207    -0.0009    -0.0005        -364.9959
   44    18     0.1138    -0.0082     0.0002        -373.7304
   45    18    -0.0995    -0.0080    -0.0004        -378.8993
   46    18    -0.0926    -0.0052    -0.0001        -386.9201
   47    18    -0.1032    -0.0079     0.0001        -391.1815
   35    19    -0.0411    -0.0021     0.0000        -278.8013
   36    19    -0.0554    -0.0031     0.0001        -293.1297
   37    19    -0.0614    -0.0039     0.0000        -308.5753
   38    19    -0.0384    -0.0016     0.0000        -320.6472
   39    19    -0.0240     0.0007    -0.0001        -333.7249
   40    19    -0.0447     0.0022    -0.0001        -341.5245
   41    19    -0.0661     0.0042    -0.0001        -351.6198
   42    19     0.0826     0.0108     0.0004        -359.1536
   43    19     0.0946     0.0077    -0.0010        -368.7965
   44    19     0.0934     0.0002    -0.0005        -376.0849
   45    19     0.0840    -0.0060     0.0002        -384.9543
   46    19     0.0568    -0.0043     0.0002        -391.8357
   47    19    -0.0413    -0.0017    -0.0001        -400.1851
   48    19    -0.0507    -0.0023     0.0001        -404.6845
   49    19    -0.0612    -0.0041     0.0000        -410.9519
   50    19    -0.0498    -0.0035     0.0001        -414.1033
   36    20    -0.0163     0.0006     0.0001        -281.3612
   37    20    -0.0417    -0.0020     0.0000        -296.1546
   38    20    -0.0401    -0.0020    -0.0004        -313.1230
   39    20    -0.0245     0.0002    -0.0001        -326.4098
   40    20    -0.0156     0.0023     0.0000        -342.0531
   41    20    -0.0298     0.0033     0.0006        -350.4160
   42    20    -0.0502     0.0060     0.0001        -361.8967
   43    20     0.0667     0.0115     0.0005        -369.8296
   44    20     0.0768     0.0091    -0.0008        -380.9609
   45    20     0.0755     0.0022    -0.0003        -388.3757
   46    20     0.0658    -0.0041     0.0004        -398.7703
   47    20     0.0386    -0.0018     0.0002        -406.0467
   48    20    -0.0140     0.0000    -0.0002        -415.9920
   49    20    -0.0233     0.0005    -0.0001        -421.1384
   50    20    -0.0317    -0.0002    -0.0001        -427.4918
   51    20    -0.0220     0.0007     0.0000        -431.8522
   52    20    -0.0100     0.0006     0.0000        -436.5636
   39    21    -0.0685     0.0007     0.0000        -312.5210
   40    21    -0.0457     0.0019     0.0002        -326.9474
   41    21    -0.0315     0.0039     0.0000        -343.1382
   42    21    -0.0451     0.0064    -0.0001        -354.6884
   43    21    -0.0667     0.0076    -0.0004        -366.8265
   44    21     0.0897     0.0189     0.0016        -376.5261
   45    21     0.1007     0.0173     0.0006        -387.8492
   46    21     0.0975     0.0098     0.0009        -396.6099
   47    21     0.0878     0.0034     0.0015        -407.2563
   48    21     0.0594     0.0044     0.0014        -415.4916
   49    21    -0.0385     0.0038    -0.0004        -425.6190
   50    21    -0.0450     0.0038    -0.0002        -431.6754
   51    21    -0.0517     0.0031    -0.0001        -438.4278
   52    21    -0.0424     0.0037    -0.0002        -443.6412
   54    21    -0.0313     0.0048    -0.0002        -453.6240
   55    21    -0.0367     0.0052    -0.0002        -457.0954
   40    22    -0.0966     0.0010    -0.0002        -314.4919
   42    22    -0.0506     0.0056     0.0005        -346.9067
   43    22    -0.0663     0.0082    -0.0003        -359.1771
   44    22     0.0902     0.0242     0.0037        -375.4760
   45    22     0.1129     0.0265     0.0033        -385.0046
   46    22     0.1296     0.0245     0.0020        -398.1937
   47    22     0.1348     0.0185     0.0021        -407.0741
   48    22     0.1159     0.0112     0.0026        -418.7008
   49    22     0.0908     0.0115     0.0023        -426.8433
   50    22    -0.0644     0.0057    -0.0004        -437.7826
   51    22    -0.0706     0.0061    -0.0002        -444.1551
   52    22    -0.0760     0.0051    -0.0002        -451.9637
   53    22    -0.0675     0.0057    -0.0001        -457.4001
   54    22    -0.0577     0.0072     0.0000        -464.2315
   55    22     0.0698     0.0155     0.0020        -468.3829
   56    22     0.0927     0.0155     0.0024        -473.7243
   57    22    -0.0824     0.0064     0.0000        -476.3557
   44    23     0.0911     0.0201     0.0020        -361.2651
   45    23     0.1104     0.0264     0.0032        -377.0965
   46    23     0.1335     0.0269     0.0019        -390.3609
   47    23     0.1525     0.0251     0.0000        -403.3614
   48    23     0.1473     0.0181     0.0008        -413.9057
   49    23     0.1360     0.0119     0.0012        -425.4590
   50    23     0.1014     0.0107     0.0009        -434.7950
   51    23     0.0853     0.0138     0.0006        -445.8462
   52    23     0.0950     0.0140     0.0005        -453.1575
   53    23     0.1064     0.0140     0.0003        -461.6366
   54    23     0.0905     0.0137     0.0004        -467.7500
   55    23     0.0761     0.0138     0.0003        -475.0804
   56    23     0.0937     0.0150     0.0003        -480.0818
   57    23     0.1148     0.0147     0.0002        -486.2632
   58    23     0.1138     0.0119     0.0000        -490.3546
   59    23    -0.1074     0.0021     0.0009        -495.3160
   60    23    -0.1129     0.0004     0.0002        -498.8874
   45    24     0.1018     0.0181     0.0006        -363.4340
   46    24     0.1354     0.0277     0.0021        -381.9794
   47    24     0.1514     0.0261     0.0006        -395.1348
   48    24     0.1549     0.0216    -0.0013        -411.4672
   49    24     0.1559     0.0159    -0.0010        -422.0501
   50    24     0.1458     0.0085    -0.0005        -435.0505
   51    24     0.1197     0.0095    -0.0006        -444.3112
   52    24     0.0977     0.0115    -0.0009        -456.3507
   53    24     0.1051     0.0112    -0.0012        -464.2899
   54    24     0.1209     0.0104    -0.0017        -474.0091
   55    24     0.1061     0.0099    -0.0016        -480.2555
   56    24     0.0938     0.0101    -0.0016        -488.5006
   57    24     0.1119     0.0105    -0.0017        -493.8149
   58    24     0.1340     0.0098    -0.0014        -501.1922
   59    24     0.1460     0.0109    -0.0001        -505.3236
   60    24     0.1911     0.0332     0.0047        -512.0050
   61    24     0.2089     0.0338     0.0050        -515.7564
   62    24     0.2129     0.0321     0.0044        -522.0478
   48    25     0.1502     0.0195     0.0007        -397.1857
   49    25     0.1586     0.0159    -0.0010        -413.5531
   50    25     0.1527     0.0075    -0.0008        -426.6353
   51    25     0.1423     0.0015    -0.0002        -440.3212
   52    25     0.1154     0.0013    -0.0009        -450.8567
   53    25     0.0931     0.0029    -0.0005        -462.9106
   54    25     0.1065     0.0029    -0.0008        -471.8495
   55    25     0.1202     0.0020    -0.0013        -482.0761
   56    25     0.1048     0.0017    -0.0011        -489.3466
   57    25     0.0928     0.0010    -0.0009        -497.9951
   58    25     0.1127     0.0011    -0.0009        -504.4897
   59    25     0.1311    -0.0002    -0.0007        -512.1311
   60    25     0.1326    -0.0064    -0.0003        -517.9025
   61    25     0.1314    -0.0070     0.0000        -524.3539
   62    25     0.2045     0.0212     0.0055        -528.9053
   63    25     0.2098     0.0196     0.0051        -535.3367
   64    25     0.2164     0.0168     0.0045        -539.6081
   65    25     0.2231     0.0159     0.0036        -545.7795
   50    26     0.1474     0.0093    -0.0005        -417.7061
   51    26     0.1420     0.0015     0.0000        -431.5195
   52    26     0.1283    -0.0055     0.0003        -447.7009
   53    26     0.1005    -0.0043     0.0004        -458.3856
   54    26     0.0799    -0.0029     0.0000        -471.7642
   55    26     0.0936    -0.0040    -0.0002        -481.0625
   56    26     0.1099    -0.0043    -0.0005        -492.2599
   57    26     0.0947    -0.0066    -0.0003        -499.9060
   58    26     0.0827    -0.0062     0.0000        -509.9507
   59    26     0.1050    -0.0062     0.0000        -516.5318
   60    26     0.1247    -0.0080     0.0004        -525.3521
   61    26     0.1266    -0.0132     0.0007        -530.9325
   62    26     0.1215    -0.0175     0.0009        -538.9839
   63    26     0.1066    -0.0164     0.0007        -543.7043
   64    26     0.0910    -0.0124     0.0006        -551.0257
   65    26     0.2095     0.0079     0.0051        -555.1771
   66    26     0.2137     0.0076     0.0040        -561.9685
   67    26     0.2111     0.0061     0.0027        -566.1399
   68    26     0.2013     0.0086     0.0019        -571.6113
   53    27     0.1034    -0.0059     0.0003        -449.3028
   54    27     0.0714    -0.0053     0.0003        -462.7387
   55    27     0.0486    -0.0023     0.0002        -476.8282
   56    27     0.0651    -0.0032     0.0000        -486.9114
   57    27     0.0780    -0.0037    -0.0003        -498.2876
   58    27     0.0635    -0.0038     0.0000        -506.8607
   59    27     0.0525    -0.0040     0.0001        -517.3146
   60    27     0.0791    -0.0032     0.0001        -524.8066
   61    27     0.1015    -0.0046     0.0000        -534.1274
   62    27     0.1039    -0.0102     0.0005        -540.7324
   63    27     0.0989    -0.0144     0.0005        -549.2118
   64    27    -0.0876    -0.0078    -0.0008        -555.2362
   65    27    -0.0763    -0.0129    -0.0012        -562.6846
   66    27    -0.0441    -0.0090    -0.0010        -567.6960
   67    27     0.0286    -0.0031     0.0005        -574.7574
   68    27     0.0414     0.0030     0.0019        -579.1288
   69    27     0.0634     0.0102     0.0040        -585.8002
   70    27     0.0816     0.0137     0.0031        -589.4716
   71    27     0.0993     0.0160     0.0017        -595.8430
   54    28     0.0822    -0.0043     0.0002        -453.1568
   55    28     0.0481    -0.0034     0.0000        -467.3542
   56    28     0.0187     0.0002     0.0000        -483.9936
   57    28     0.0373     0.0000     0.0000        -494.2430
   58    28     0.0514    -0.0015    -0.0003        -506.4601
   59    28     0.0354    -0.0006     0.0000        -515.4595
   60    28     0.0295     0.0006     0.0000        -526.8473
   61    28     0.0580     0.0016    -0.0001        -534.6675
   62    28     0.0815    -0.0002     0.0000        -545.2641
   63    28     0.0856    -0.0058     0.0002        -552.1020
   64    28    -0.0909     0.0020     0.0002        -561.7601
   65    28    -0.0824    -0.0038     0.0000        -567.8582
   66    28    -0.0707    -0.0095    -0.0006        -576.8098
   67    28    -0.0356    -0.0051     0.0000        -582.6179
   68    28    -0.0128     0.0000     0.0001        -590.4103
   69    28    -0.0270     0.0054    -0.0003        -594.9967
   70    28    -0.0477     0.0091    -0.0008        -602.1891
   71    28    -0.0592     0.0047     0.0006        -606.3605
   72    28     0.0799     0.0183     0.0013        -613.1319
   57    29     0.0415     0.0016     0.0000        -484.6885
   58    29     0.0492     0.0003     0.0000        -497.1120
   59    29     0.0660     0.0011    -0.0002        -509.8785
   60    29     0.0500     0.0000    -0.0002        -519.9368
   61    29     0.0394    -0.0003    -0.0002        -531.6477
   62    29     0.0709     0.0010    -0.0003        -540.5335
   63    29     0.0944    -0.0006    -0.0004        -551.3864
   64    29     0.0970    -0.0060    -0.0001        -559.3025
   65    29    -0.0979     0.0006     0.0005        -569.2134
   66    29    -0.0893    -0.0046     0.0000        -576.2794
   67    29    -0.0768    -0.0095    -0.0003        -585.4113
   68    29    -0.0429    -0.0043    -0.0001        -591.7309
   69    29    -0.0202     0.0008     0.0001        -599.9715
   70    29     0.0321     0.0074     0.0016        -605.2828
   71    29     0.0573     0.0163     0.0031        -613.0892
   72    29     0.0786     0.0209     0.0023        -618.2325
   73    29     0.0972     0.0230     0.0007        -625.5079
   74    29     0.1055     0.0182    -0.0016        -630.5983
   75    29     0.1114     0.0132    -0.0033        -636.7637
   76    29     0.1041     0.0055    -0.0019        -641.7111
   58    30     0.0509    -0.0013    -0.0002        -486.9675
   59    30     0.0664     0.0006    -0.0003        -499.9988
   60    30     0.0755     0.0003     0.0000        -514.9982
   61    30     0.0613     0.0000    -0.0003        -525.2266
   62    30     0.0522     0.0000    -0.0002        -538.1240
   63    30     0.0846    -0.0008    -0.0005        -547.2374
   64    30     0.1102    -0.0031    -0.0008        -559.0994
   65    30     0.1116    -0.0073    -0.0005        -567.0788
   66    30     0.1038    -0.0100    -0.0002        -578.1380
   67    30    -0.0971    -0.0057     0.0002        -585.1904
   68    30    -0.0834    -0.0107    -0.0003        -595.3886
   69    30    -0.0515    -0.0048     0.0000        -601.8708
   70    30     0.0275     0.0014     0.0000        -611.0888
   71    30     0.0462     0.0095     0.0015        -616.9226
   72    30     0.0749     0.0196     0.0026        -625.7980
   73    30     0.1126     0.0241     0.0010        -631.1484
   74    30     0.1174     0.0260    -0.0005        -639.5198
   75    30     0.1279     0.0208    -0.0029        -644.3512
   76    30     0.1327     0.0159    -0.0045        -652.0926
   77    30     0.1278     0.0089    -0.0031        -656.7440
   78    30     0.1188     0.0030    -0.0014        -663.4354
   80    30     0.0712     0.0131    -0.0013        -674.0782
   61    31     0.0601     0.0004     0.0002        -515.1892
   62    31     0.0456    -0.0004     0.0000        -528.1706
   63    31    -0.0285     0.0000     0.0000        -540.7891
   64    31     0.0735    -0.0011    -0.0005        -551.1477
   65    31     0.1024    -0.0055    -0.0004        -563.0420
   66    31     0.1100    -0.0103     0.0000        -572.1802
   67    31     0.0985    -0.0130    -0.0001        -583.4073
   68    31    -0.0968    -0.0067     0.0003        -591.6851
   69    31    -0.0784    -0.0102    -0.0001        -601.9982
   70    31    -0.0437    -0.0041     0.0000        -609.6519
   71    31    -0.0208     0.0000    -0.0001        -618.9534
   72    31    -0.1625    -0.0127     0.0003        -625.4740
   73    31    -0.1693    -0.0163     0.0011        -634.6553
   74    31     0.1213     0.0201     0.0010        -641.0774
   75    31     0.1267     0.0201    -0.0002        -649.5634
   76    31     0.1356     0.0162    -0.0024        -655.4668
   77    31     0.1398     0.0099    -0.0039        -663.2339
   78    31     0.1355     0.0033    -0.0026        -669.0196
   79    31     0.1268    -0.0020    -0.0007        -675.8944
   80    31     0.1053     0.0024    -0.0008        -680.5958
   81    31     0.0854     0.0082    -0.0010        -687.5072
   64    32    -0.0235     0.0017     0.0001        -545.8809
   65    32     0.0646    -0.0007    -0.0002        -556.0123
   66    32     0.0942    -0.0065    -0.0001        -569.2937
   67    32     0.0998    -0.0112     0.0002        -578.4031
   68    32     0.0907    -0.0140     0.0002        -590.7965
   69    32    -0.0933    -0.0064     0.0005        -598.9885
   70    32    -0.0741    -0.0095    -0.0001        -610.5224
   71    32    -0.0361    -0.0029     0.0000        -617.9384
   72    32    -0.0102     0.0007     0.0000        -628.6880
   73    32    -0.1734    -0.0128     0.0007        -635.4710
   74    32    -0.1809    -0.0180     0.0014        -645.6673
   75    32    -0.1848    -0.0192     0.0007        -652.1727
   76    32     0.1307     0.0141     0.0004        -661.6007
   77    32     0.1458     0.0073    -0.0018        -667.6731
   78    32     0.1427     0.0038    -0.0028        -676.3925
   79    32     0.1389    -0.0034    -0.0014        -682.0919
   80    32     0.1307    -0.0083     0.0002        -690.1933
   81    32     0.1103    -0.0043     0.0001        -695.0447
   82    32     0.0922     0.0017    -0.0004        -702.4361
   66    33     0.0884    -0.0019    -0.0001        -558.3913
   67    33    -0.1433     0.0019     0.0032        -571.6127
   68    33     0.1105    -0.0140     0.0000        -581.9341
   69    33     0.1040    -0.0156     0.0005        -594.1955
   70    33    -0.1103    -0.0069     0.0008        -603.5169
   71    33    -0.1076    -0.0093     0.0003        -615.1423
   72    33    -0.1479    -0.0099     0.0003        -623.5497
   73    33    -0.1685    -0.0086     0.0006        -634.3481
   74    33    -0.1781    -0.0122     0.0016        -642.3225
   75    33    -0.1870    -0.0160     0.0025        -652.5663
   76    33    -0.1910    -0.0178     0.0018        -659.8948
   77    33     0.1288     0.0069     0.0011        -669.5933
   78    33     0.1440    -0.0009    -0.0010        -676.5651
   79    33     0.1427    -0.0037    -0.0018        -685.4565
   80    33     0.1393    -0.0110     0.0000        -692.0498
   81    33     0.1314    -0.0168     0.0011        -700.4952
   82    33     0.1126    -0.0125     0.0009        -706.3536
   83    33     0.0961    -0.0074     0.0003        -713.9850
   68    34    -0.1475     0.0029     0.0038        -576.4616
   69    34     0.1335    -0.0199     0.0016        -586.6230
   70    34    -0.1320    -0.0019     0.0021        -600.4444
   71    34    -0.1279    -0.0059     0.0015        -609.5858
   72    34    -0.1240    -0.0100     0.0007        -622.4312
   73    34    -0.1433    -0.0093     0.0006        -630.8266
   74    34    -0.1699    -0.0090     0.0011        -642.8927
   75    34    -0.1865    -0.0106     0.0023        -650.9204
   76    34    -0.1938    -0.0149     0.0032        -662.0749
   77    34    -0.1964    -0.0157     0.0026        -669.4938
   78    34     0.1274     0.0023     0.0017        -679.9917
   79    34     0.1356    -0.0042     0.0000        -686.9546
   80    34     0.1398    -0.0102    -0.0011        -696.8683
   81    34     0.1365    -0.0171     0.0002        -703.5693
   82    34     0.1293    -0.0227     0.0013        -712.8452
   83    34     0.1107    -0.0187     0.0014        -718.6636
   84    34     0.0940    -0.0143     0.0009        -727.3460
   85    34     0.1048    -0.0130     0.0005        -731.8954
   86    34     0.1195    -0.0129    -0.0001        -738.0778
   87    34     0.1249    -0.0191     0.0000        -742.1882
   88    34     0.1292    -0.0263     0.0000        -747.5596
   71    35     0.1058    -0.0171     0.0007        -602.7834
   72    35    -0.1176    -0.0093     0.0007        -612.7748
   73    35    -0.1195    -0.0108     0.0003        -625.4562
   74    35    -0.1361    -0.0101     0.0002        -635.2035
   75    35    -0.1926    -0.0023     0.0016        -647.1079
   76    35    -0.1979    -0.0069     0.0022        -656.3293
   77    35    -0.2065    -0.0113     0.0031        -667.3467
   78    35    -0.2129    -0.0116     0.0026        -675.6351
   79    35     0.1120     0.0028     0.0014        -686.3230
   80    35     0.1203    -0.0031     0.0000        -694.2154
   81    35     0.1238    -0.0092    -0.0012        -704.3721
   82    35     0.1215    -0.0154     0.0001        -711.9652
   83    35     0.1140    -0.0205     0.0016        -721.5491
   84    35     0.0955    -0.0164     0.0012        -728.4105
   85    35     0.0797    -0.0114     0.0007        -737.2929
   86    35     0.0900    -0.0098     0.0000        -742.3943
   87    35     0.1041    -0.0101    -0.0001        -748.6827
   88    35     0.1077    -0.0158     0.0000        -753.6271
